scaf_name,chr_type,MF,MF_adj
1_Tdi_b3v08_scaf031068,A,0.114799951882842,0.02479995
1_Tdi_b3v08_scaf031069,A,-0.110935055141792,-0.2009351
1_Tdi_b3v08_scaf031070,A,0.0304701289001079,-0.05952987
1_Tdi_b3v08_scaf031071,A,0.30679704719123,0.2167970
1_Tdi_b3v08_scaf031072,A,-0.02694717674298,-0.1169472
1_Tdi_b3v08_scaf031073,A,-0.295825380345744,-0.3858254
1_Tdi_b3v08_scaf031074,A,-1.06963951907077,-1.159640
1_Tdi_b3v08_scaf031075,A,0.165369458420795,0.07536946
1_Tdi_b3v08_scaf031076,A,0.230849198205885,0.1408492
1_Tdi_b3v08_scaf031077,A,-0.0501647147085992,-0.1401647
1_Tdi_b3v08_scaf031078,A,0.739651197990449,0.6496512
1_Tdi_b3v08_scaf031079,A,-0.456597853431412,-0.5465979
1_Tdi_b3v08_scaf031080,A,-0.110116715039533,-0.2001167
1_Tdi_b3v08_scaf031081,A,-0.107037527353814,-0.1970375
1_Tdi_b3v08_scaf031082,A,-0.1298613644113,-0.2198614
1_Tdi_b3v08_scaf031083,A,0.320953701465235,0.2309537
1_Tdi_b3v08_scaf031084,A,0.0620830635586077,-0.02791694
1_Tdi_b3v08_scaf031085,A,0.374636718299793,0.2846367
1_Tdi_b3v08_scaf031086,A,0.137422794909763,0.04742279
1_Tdi_b3v08_scaf031087,A,0.121650442074583,0.03165044
1_Tdi_b3v08_scaf031088,A,0.00454629793333754,-0.08545370
1_Tdi_b3v08_scaf031089,A,-0.175979532060805,-0.2659795
1_Tdi_b3v08_scaf031090,A,0.0845394454784326,-0.005460555
1_Tdi_b3v08_scaf031091,A,0.147690694861329,0.05769069
1_Tdi_b3v08_scaf031092,A,0.0346256296756683,-0.05537437
1_Tdi_b3v08_scaf031093,A,-0.038395078881408,-0.1283951
1_Tdi_b3v08_scaf031094,A,-0.0664669669461627,-0.1564670
1_Tdi_b3v08_scaf031095,A,-0.283938619853227,-0.3739386
1_Tdi_b3v08_scaf031096,A,0.515750167572418,0.4257502
1_Tdi_b3v08_scaf031097,A,0.669560707167716,0.5795607
1_Tdi_b3v08_scaf031098,A,0.01044565351322,-0.07955435
1_Tdi_b3v08_scaf031099,A,-1.37073876329941,-1.460739
1_Tdi_b3v08_scaf031100,A,0.0463029077797621,-0.04369709
1_Tdi_b3v08_scaf031101,A,0.0575995071599603,-0.03240049
1_Tdi_b3v08_scaf031102,A,-0.164211046479162,-0.2542110
1_Tdi_b3v08_scaf031103,A,0.104501554882383,0.01450155
1_Tdi_b3v08_scaf031104,A,0.322010178357579,0.2320102
1_Tdi_b3v08_scaf031105,A,0.206313275150735,0.1163133
1_Tdi_b3v08_scaf031106,A,0.0407237156555599,-0.04927628
1_Tdi_b3v08_scaf031107,A,0.147272527977147,0.05727253
1_Tdi_b3v08_scaf031108,A,-0.309203824592567,-0.3992038
1_Tdi_b3v08_scaf031109,A,-0.167662477262855,-0.2576625
1_Tdi_b3v08_scaf031110,A,-0.186439080685709,-0.2764391
1_Tdi_b3v08_scaf031111,A,0.208162136783744,0.1181621
1_Tdi_b3v08_scaf031112,A,-0.120423534160237,-0.2104235
1_Tdi_b3v08_scaf031113,A,-0.0754223616860868,-0.1654224
1_Tdi_b3v08_scaf031114,A,0.182699543199132,0.09269954
1_Tdi_b3v08_scaf031115,A,-0.213962515278969,-0.3039625
1_Tdi_b3v08_scaf031116,A,0.00141835758756911,-0.08858164
1_Tdi_b3v08_scaf031117,A,-1.1498478661916,-1.239848
1_Tdi_b3v08_scaf031118,A,0.138117740901411,0.04811774
1_Tdi_b3v08_scaf031119,A,0.0861499872373957,-0.003850013
1_Tdi_b3v08_scaf031120,A,0.145459670522475,0.05545967
1_Tdi_b3v08_scaf031122,A,-0.377044806101127,-0.4670448
1_Tdi_b3v08_scaf031123,A,0.0891065574188103,-0.0008934426
1_Tdi_b3v08_scaf031124,A,-0.491010585668175,-0.5810106
1_Tdi_b3v08_scaf031125,A,-0.233288213301322,-0.3232882
1_Tdi_b3v08_scaf031126,A,0.065081636240064,-0.02491836
1_Tdi_b3v08_scaf031127,A,0.272144797936569,0.1821448
1_Tdi_b3v08_scaf031128,A,-1.20575562387037,-1.295756
1_Tdi_b3v08_scaf031129,A,-0.0742179147095822,-0.1642179
1_Tdi_b3v08_scaf031130,A,0.540317493356691,0.4503175
1_Tdi_b3v08_scaf031131,A,-0.0423190111826911,-0.1323190
1_Tdi_b3v08_scaf031132,A,0.0550635025063606,-0.03493650
1_Tdi_b3v08_scaf031133,A,0.376621573571432,0.2866216
1_Tdi_b3v08_scaf031134,X,-0.821918951550492,-0.9119190
1_Tdi_b3v08_scaf031135,A,0.0147503926745293,-0.07524961
1_Tdi_b3v08_scaf031136,A,-0.148662452716687,-0.2386625
1_Tdi_b3v08_scaf031137,A,0.097901771433627,0.007901771
1_Tdi_b3v08_scaf031138,A,-0.185212966288736,-0.2752130
1_Tdi_b3v08_scaf031139,A,-0.291023497624717,-0.3810235
1_Tdi_b3v08_scaf031140,A,0.492120023323626,0.4021200
1_Tdi_b3v08_scaf031141,A,0.521937212513173,0.4319372
1_Tdi_b3v08_scaf031142,A,-0.0320288044515924,-0.1220288
1_Tdi_b3v08_scaf031143,A,0.20812388420173,0.1181239
1_Tdi_b3v08_scaf031144,A,0.144958364311312,0.05495836
1_Tdi_b3v08_scaf031145,A,-0.74584030384822,-0.8358403
1_Tdi_b3v08_scaf031146,A,-0.22602776226075,-0.3160278
1_Tdi_b3v08_scaf031147,A,0.150925942472821,0.06092594
1_Tdi_b3v08_scaf031148,A,0.0353389028328799,-0.05466110
1_Tdi_b3v08_scaf031149,A,-0.0344112047581487,-0.1244112
1_Tdi_b3v08_scaf031150,A,0.00130327149083436,-0.08869673
1_Tdi_b3v08_scaf031151,A,-1.11168591293033,-1.201686
1_Tdi_b3v08_scaf031152,A,0.37483409571154,0.2848341
1_Tdi_b3v08_scaf031153,A,0.136841818561631,0.04684182
1_Tdi_b3v08_scaf031154,A,-0.309055088575019,-0.3990551
1_Tdi_b3v08_scaf031155,A,0.0232402214344957,-0.06675978
1_Tdi_b3v08_scaf031156,A,0.178289133635114,0.08828913
1_Tdi_b3v08_scaf031157,A,0.191950117581191,0.1019501
1_Tdi_b3v08_scaf031159,A,-0.321780571811839,-0.4117806
1_Tdi_b3v08_scaf031160,A,0.0688028458603181,-0.02119715
1_Tdi_b3v08_scaf031161,A,0.399828896584043,0.3098289
1_Tdi_b3v08_scaf031162,A,0.0434075786940428,-0.04659242
1_Tdi_b3v08_scaf031163,A,0.476654540506184,0.3866545
1_Tdi_b3v08_scaf031164,A,0.217636210591065,0.1276362
1_Tdi_b3v08_scaf031165,A,0.211391276798844,0.1213913
1_Tdi_b3v08_scaf031166,A,-0.0100023824822357,-0.1000024
1_Tdi_b3v08_scaf031167,A,-0.0301051218843652,-0.1201051
1_Tdi_b3v08_scaf031168,A,0.0905786851413033,0.0005786851
1_Tdi_b3v08_scaf031169,A,-0.0574285664909287,-0.1474286
1_Tdi_b3v08_scaf031170,A,0.424139804893074,0.3341398
1_Tdi_b3v08_scaf031171,A,0.455279530543132,0.3652795
1_Tdi_b3v08_scaf031172,A,0.939785549773354,0.8497855
1_Tdi_b3v08_scaf031173,A,-0.430897385719061,-0.5208974
1_Tdi_b3v08_scaf031174,A,0.250993654070269,0.1609937
1_Tdi_b3v08_scaf031175,A,-0.0322718982672682,-0.1222719
1_Tdi_b3v08_scaf031176,A,-1.06952462790516,-1.159525
1_Tdi_b3v08_scaf031177,A,0.288176561780252,0.1981766
1_Tdi_b3v08_scaf031178,A,1.45314178602515,1.363142
1_Tdi_b3v08_scaf031179,A,0.100931320787758,0.01093132
1_Tdi_b3v08_scaf031180,A,-0.00293184930168675,-0.09293185
1_Tdi_b3v08_scaf031181,A,0.448270060941875,0.3582701
1_Tdi_b3v08_scaf031182,A,-0.168057820461102,-0.2580578
1_Tdi_b3v08_scaf031183,A,0.0477597789123469,-0.04224022
1_Tdi_b3v08_scaf031184,A,-0.147406935958661,-0.2374069
1_Tdi_b3v08_scaf031185,A,0.0900956541599467,0.00009565416
1_Tdi_b3v08_scaf031186,A,-0.0891313980962696,-0.1791314
1_Tdi_b3v08_scaf031187,A,-0.0159030015760409,-0.1059030
1_Tdi_b3v08_scaf031188,A,-0.0884675702156325,-0.1784676
1_Tdi_b3v08_scaf031189,A,-0.121188317460827,-0.2111883
1_Tdi_b3v08_scaf031190,A,0.745322855035518,0.6553229
1_Tdi_b3v08_scaf031191,A,0.525430902625351,0.4354309
1_Tdi_b3v08_scaf031192,A,0.192371551652291,0.1023716
1_Tdi_b3v08_scaf031193,A,-0.517980065225236,-0.6079801
1_Tdi_b3v08_scaf031194,A,-0.151443896091725,-0.2414439
1_Tdi_b3v08_scaf031195,A,0.308835043341855,0.2188350
1_Tdi_b3v08_scaf031196,A,0.173004392614713,0.08300439
1_Tdi_b3v08_scaf031197,A,-0.287702542215073,-0.3777025
1_Tdi_b3v08_scaf031198,A,0.0976394182942711,0.007639418
1_Tdi_b3v08_scaf031199,X,-0.933463828346784,-1.023464
1_Tdi_b3v08_scaf031200,A,0.324306111269316,0.2343061
1_Tdi_b3v08_scaf031201,A,-0.0679131361960464,-0.1579131
1_Tdi_b3v08_scaf031202,A,0.328929651695902,0.2389297
1_Tdi_b3v08_scaf031203,A,0.147474748021461,0.05747475
1_Tdi_b3v08_scaf031204,A,0.106545885760009,0.01654589
1_Tdi_b3v08_scaf031205,A,0.339921775318911,0.2499218
1_Tdi_b3v08_scaf031206,A,0.599714798287879,0.5097148
1_Tdi_b3v08_scaf031207,X,-0.869942463453703,-0.9599425
1_Tdi_b3v08_scaf031208,A,0.753060459789576,0.6630605
1_Tdi_b3v08_scaf031209,A,-0.230810390057649,-0.3208104
1_Tdi_b3v08_scaf031210,A,-0.138765153126714,-0.2287652
1_Tdi_b3v08_scaf031211,A,0.40248547777729,0.3124855
1_Tdi_b3v08_scaf031212,A,-0.266907305505788,-0.3569073
1_Tdi_b3v08_scaf031213,A,0.0804420596295067,-0.009557940
1_Tdi_b3v08_scaf031214,A,0.0872611447974624,-0.002738855
1_Tdi_b3v08_scaf031215,A,-3.55222618261554,-3.642226
1_Tdi_b3v08_scaf031216,A,0.1177603407484,0.02776034
1_Tdi_b3v08_scaf031217,X,-0.934263124354627,-1.024263
1_Tdi_b3v08_scaf031218,A,0.516288774744735,0.4262888
1_Tdi_b3v08_scaf031219,A,-0.547036025863969,-0.6370360
1_Tdi_b3v08_scaf031220,A,-0.011403432972873,-0.1014034
1_Tdi_b3v08_scaf031221,A,-0.136053801110639,-0.2260538
1_Tdi_b3v08_scaf031222,A,0.132706189376101,0.04270619
1_Tdi_b3v08_scaf031223,A,0.258265086097587,0.1682651
1_Tdi_b3v08_scaf031224,A,0.0343076034831784,-0.05569240
1_Tdi_b3v08_scaf031225,A,-0.0786704071383697,-0.1686704
1_Tdi_b3v08_scaf031226,A,0.248999582855086,0.1589996
1_Tdi_b3v08_scaf031227,X,-0.870819818429665,-0.9608198
1_Tdi_b3v08_scaf031228,A,-0.343615606664147,-0.4336156
1_Tdi_b3v08_scaf031229,X,-0.866067971082449,-0.9560680
1_Tdi_b3v08_scaf031230,A,0.0985134188382509,0.008513419
1_Tdi_b3v08_scaf031231,A,0.236905003625883,0.1469050
1_Tdi_b3v08_scaf031232,A,-0.487455201549704,-0.5774552
1_Tdi_b3v08_scaf031233,A,-0.485712953049708,-0.5757130
1_Tdi_b3v08_scaf031234,A,0.106643642766031,0.01664364
1_Tdi_b3v08_scaf031235,A,0.034953696021471,-0.05504630
1_Tdi_b3v08_scaf031236,A,-0.272657193834681,-0.3626572
1_Tdi_b3v08_scaf031237,A,0.347794499233345,0.2577945
1_Tdi_b3v08_scaf031238,A,0.075692349574172,-0.01430765
1_Tdi_b3v08_scaf031240,A,-0.147605276775108,-0.2376053
1_Tdi_b3v08_scaf031241,A,0.123644162275563,0.03364416
1_Tdi_b3v08_scaf031242,A,-0.287407591796136,-0.3774076
1_Tdi_b3v08_scaf031243,A,-0.284026561569133,-0.3740266
1_Tdi_b3v08_scaf031244,A,-0.120769572605759,-0.2107696
1_Tdi_b3v08_scaf031245,A,-0.134508849011049,-0.2245088
1_Tdi_b3v08_scaf031246,A,-0.127367564842873,-0.2173676
1_Tdi_b3v08_scaf031247,A,-0.381327941528388,-0.4713279
1_Tdi_b3v08_scaf031248,A,-0.294977451989916,-0.3849775
1_Tdi_b3v08_scaf031249,A,0.0474569476717061,-0.04254305
1_Tdi_b3v08_scaf031250,A,-0.211581587413258,-0.3015816
1_Tdi_b3v08_scaf031251,A,0.244793360336492,0.1547934
1_Tdi_b3v08_scaf031252,A,0.160533447686197,0.07053345
1_Tdi_b3v08_scaf031253,A,-0.171378118789681,-0.2613781
1_Tdi_b3v08_scaf031254,A,0.316507608884123,0.2265076
1_Tdi_b3v08_scaf031255,A,-0.133473558151109,-0.2234736
1_Tdi_b3v08_scaf031256,A,-0.412949561022497,-0.5029496
1_Tdi_b3v08_scaf031257,A,0.0907909979142209,0.0007909979
1_Tdi_b3v08_scaf031258,A,0.662000204628438,0.5720002
1_Tdi_b3v08_scaf031259,A,0.133385448252192,0.04338545
1_Tdi_b3v08_scaf031260,A,0.332272445652524,0.2422724
1_Tdi_b3v08_scaf031261,A,-1.77373472870729,-1.863735
1_Tdi_b3v08_scaf031262,A,0.162646877895851,0.07264688
1_Tdi_b3v08_scaf031263,A,-0.155074791483805,-0.2450748
1_Tdi_b3v08_scaf031264,A,0.209602532094887,0.1196025
1_Tdi_b3v08_scaf031265,X,-0.845564558184492,-0.9355646
1_Tdi_b3v08_scaf031266,A,-0.021732569519334,-0.1117326
1_Tdi_b3v08_scaf031267,A,-0.0658258588701896,-0.1558259
1_Tdi_b3v08_scaf031268,A,-0.280339386966978,-0.3703394
1_Tdi_b3v08_scaf031269,A,-0.110561518945088,-0.2005615
1_Tdi_b3v08_scaf031270,A,0.105768271433851,0.01576827
1_Tdi_b3v08_scaf031271,A,-0.0257221036656859,-0.1157221
1_Tdi_b3v08_scaf031272,A,0.0208661093909264,-0.06913389
1_Tdi_b3v08_scaf031273,A,-0.330877327701798,-0.4208773
1_Tdi_b3v08_scaf031274,A,-0.449367600119947,-0.5393676
1_Tdi_b3v08_scaf031275,A,-0.349565931962123,-0.4395659
1_Tdi_b3v08_scaf031276,A,0.40069967789719,0.3106997
1_Tdi_b3v08_scaf031277,A,-0.0331604405377574,-0.1231604
1_Tdi_b3v08_scaf031278,A,0.20236167826703,0.1123617
1_Tdi_b3v08_scaf031279,A,0.431392996857306,0.3413930
1_Tdi_b3v08_scaf031280,A,-0.0577924744969802,-0.1477925
1_Tdi_b3v08_scaf031281,A,0.22025713365933,0.1302571
1_Tdi_b3v08_scaf031282,A,0.322853477330767,0.2328535
1_Tdi_b3v08_scaf031283,A,-0.305238805287449,-0.3952388
1_Tdi_b3v08_scaf031284,A,0.403566601672928,0.3135666
1_Tdi_b3v08_scaf031285,A,0.156559525280628,0.06655953
1_Tdi_b3v08_scaf031286,A,0.239330654213617,0.1493307
1_Tdi_b3v08_scaf031287,A,-1.05527973972118,-1.145280
1_Tdi_b3v08_scaf031288,A,0.247046129926327,0.1570461
1_Tdi_b3v08_scaf031289,A,0.29442377994391,0.2044238
1_Tdi_b3v08_scaf031290,A,0.20349929748909,0.1134993
1_Tdi_b3v08_scaf031291,A,0.0964375590513419,0.006437559
1_Tdi_b3v08_scaf031292,A,-0.00676144401184563,-0.09676144
1_Tdi_b3v08_scaf031293,A,-0.178375870667451,-0.2683759
1_Tdi_b3v08_scaf031294,A,-0.0513045880250553,-0.1413046
1_Tdi_b3v08_scaf031295,A,0.0382335315441028,-0.05176647
1_Tdi_b3v08_scaf031296,A,0.504502912485122,0.4145029
1_Tdi_b3v08_scaf031297,A,1.71637685438566,1.626377
1_Tdi_b3v08_scaf031298,A,0.0690549110453339,-0.02094509
1_Tdi_b3v08_scaf031299,A,-0.179784601691916,-0.2697846
1_Tdi_b3v08_scaf031300,A,0.0296058136091288,-0.06039419
1_Tdi_b3v08_scaf031301,A,-0.289769703100902,-0.3797697
1_Tdi_b3v08_scaf031302,A,0.0760114596666287,-0.01398854
1_Tdi_b3v08_scaf031303,A,-0.00811741430656683,-0.09811741
1_Tdi_b3v08_scaf031304,A,0.0777308437459875,-0.01226916
1_Tdi_b3v08_scaf031305,A,0.896675490030324,0.8066755
1_Tdi_b3v08_scaf031306,A,-0.14368841233871,-0.2336884
1_Tdi_b3v08_scaf031307,A,-0.423855938232893,-0.5138559
1_Tdi_b3v08_scaf031308,A,0.00318407210302707,-0.08681593
1_Tdi_b3v08_scaf031309,A,0.374462104719268,0.2844621
1_Tdi_b3v08_scaf031310,A,0.0740503721272151,-0.01594963
1_Tdi_b3v08_scaf031311,A,-0.280145923261209,-0.3701459
1_Tdi_b3v08_scaf031312,A,0.233708942918613,0.1437089
1_Tdi_b3v08_scaf031313,A,-0.0150975231026691,-0.1050975
1_Tdi_b3v08_scaf031314,A,0.145289539100408,0.05528954
1_Tdi_b3v08_scaf031315,A,-0.138661036735734,-0.2286610
1_Tdi_b3v08_scaf031316,A,-0.00304120964102691,-0.09304121
1_Tdi_b3v08_scaf031317,A,0.160204572795488,0.07020457
1_Tdi_b3v08_scaf031318,A,0.130994420792318,0.04099442
1_Tdi_b3v08_scaf031319,A,0.177050867820947,0.08705087
1_Tdi_b3v08_scaf031320,A,-0.0422738292879755,-0.1322738
1_Tdi_b3v08_scaf031321,A,-0.387163421691475,-0.4771634
1_Tdi_b3v08_scaf031322,A,0.0757282769302274,-0.01427172
1_Tdi_b3v08_scaf031323,A,-0.0543201680393346,-0.1443202
1_Tdi_b3v08_scaf031324,X,-0.820058046547251,-0.9100580
1_Tdi_b3v08_scaf031325,A,-0.0834023773682581,-0.1734024
1_Tdi_b3v08_scaf031326,A,0.195052445391673,0.1050524
1_Tdi_b3v08_scaf031327,A,0.501031149719569,0.4110311
1_Tdi_b3v08_scaf031328,A,0.0430323890731464,-0.04696761
1_Tdi_b3v08_scaf031329,A,-0.0990377039022185,-0.1890377
1_Tdi_b3v08_scaf031330,A,-1.22819017639287,-1.318190
1_Tdi_b3v08_scaf031331,A,0.318395738980108,0.2283957
1_Tdi_b3v08_scaf031332,A,-0.356663198332579,-0.4466632
1_Tdi_b3v08_scaf031333,A,-0.0205482469398168,-0.1105482
1_Tdi_b3v08_scaf031334,A,0.495585770241323,0.4055858
1_Tdi_b3v08_scaf031335,A,0.307824198233322,0.2178242
1_Tdi_b3v08_scaf031336,A,-1.11497558850598,-1.204976
1_Tdi_b3v08_scaf031337,A,-0.0095588218292349,-0.09955882
1_Tdi_b3v08_scaf031338,A,-0.450988029323541,-0.5409880
1_Tdi_b3v08_scaf031339,A,-0.129724591328187,-0.2197246
1_Tdi_b3v08_scaf031340,A,0.248053214452949,0.1580532
1_Tdi_b3v08_scaf031341,A,0.160081836131586,0.07008184
1_Tdi_b3v08_scaf031342,A,-0.0436191365313783,-0.1336191
1_Tdi_b3v08_scaf031343,A,-0.0345793626227121,-0.1245794
1_Tdi_b3v08_scaf031344,A,-0.0955958464843,-0.1855958
1_Tdi_b3v08_scaf031345,A,-0.491528222016862,-0.5815282
1_Tdi_b3v08_scaf031346,A,0.141936357124473,0.05193636
1_Tdi_b3v08_scaf031347,A,0.0521735520511065,-0.03782645
1_Tdi_b3v08_scaf031348,A,0.105928446913656,0.01592845
1_Tdi_b3v08_scaf031349,A,-0.0553826975275213,-0.1453827
1_Tdi_b3v08_scaf031350,A,-0.623108749594751,-0.7131087
1_Tdi_b3v08_scaf031351,A,-0.133826540012032,-0.2238265
1_Tdi_b3v08_scaf031352,A,0.0300188946194453,-0.05998111
1_Tdi_b3v08_scaf031353,A,-0.232746123238853,-0.3227461
1_Tdi_b3v08_scaf031354,X,-0.905874657780014,-0.9958747
1_Tdi_b3v08_scaf031355,A,0.0640050970783189,-0.02599490
1_Tdi_b3v08_scaf031356,A,0.153294460543181,0.06329446
1_Tdi_b3v08_scaf031357,A,-1.03347393543873,-1.123474
1_Tdi_b3v08_scaf031358,A,0.287444446868023,0.1974444
1_Tdi_b3v08_scaf031359,A,0.00915739062018599,-0.08084261
1_Tdi_b3v08_scaf031360,A,0.120027500029828,0.03002750
1_Tdi_b3v08_scaf031361,A,-0.172038858027587,-0.2620389
1_Tdi_b3v08_scaf031362,A,-0.10116938650287,-0.1911694
1_Tdi_b3v08_scaf031363,A,-0.258991504023116,-0.3489915
1_Tdi_b3v08_scaf031364,A,1.09470348308827,1.004703
1_Tdi_b3v08_scaf031365,A,0.171320324336602,0.08132032
1_Tdi_b3v08_scaf031366,A,0.0476824554436009,-0.04231754
1_Tdi_b3v08_scaf031368,A,0.0854922659992967,-0.004507734
1_Tdi_b3v08_scaf031369,A,0.487460557325458,0.3974606
1_Tdi_b3v08_scaf031370,A,-0.0926998047598405,-0.1826998
1_Tdi_b3v08_scaf031371,A,0.0914296497367911,0.001429650
1_Tdi_b3v08_scaf031372,A,0.148579754419791,0.05857975
1_Tdi_b3v08_scaf031373,A,-1.28064607355498,-1.370646
1_Tdi_b3v08_scaf031374,A,0.0630052631820309,-0.02699474
1_Tdi_b3v08_scaf031375,A,0.141355940757621,0.05135594
1_Tdi_b3v08_scaf031376,A,0.265679610907519,0.1756796
1_Tdi_b3v08_scaf031377,A,0.2305184681918,0.1405185
1_Tdi_b3v08_scaf031378,A,0.373180378355423,0.2831804
1_Tdi_b3v08_scaf031379,A,-0.137790470997843,-0.2277905
1_Tdi_b3v08_scaf031380,A,0.228594985356472,0.1385950
1_Tdi_b3v08_scaf031381,A,0.0144635270685329,-0.07553647
1_Tdi_b3v08_scaf031382,A,0.250902893226377,0.1609029
1_Tdi_b3v08_scaf031383,A,-0.119474929239926,-0.2094749
1_Tdi_b3v08_scaf031384,X,-0.838496626329587,-0.9284966
1_Tdi_b3v08_scaf031385,A,-0.345711548210515,-0.4357115
1_Tdi_b3v08_scaf031386,A,-0.00270621080764788,-0.09270621
1_Tdi_b3v08_scaf031387,A,0.0973329251402701,0.007332925
1_Tdi_b3v08_scaf031388,A,-0.0732621299566807,-0.1632621
1_Tdi_b3v08_scaf031389,A,0.0967603372214767,0.006760337
1_Tdi_b3v08_scaf031390,A,0.174139195852288,0.08413920
1_Tdi_b3v08_scaf031391,A,0.0332275302805942,-0.05677247
1_Tdi_b3v08_scaf031392,A,0.841466071539817,0.7514661
1_Tdi_b3v08_scaf031393,A,0.0705119299536392,-0.01948807
1_Tdi_b3v08_scaf031394,A,0.250771458158602,0.1607715
1_Tdi_b3v08_scaf031395,A,-0.125302590953385,-0.2153026
1_Tdi_b3v08_scaf031396,A,0.113137557757752,0.02313756
1_Tdi_b3v08_scaf031397,A,0.12638295748369,0.03638296
1_Tdi_b3v08_scaf031398,A,-0.0795813281924841,-0.1695813
1_Tdi_b3v08_scaf031399,A,0.121623373014217,0.03162337
1_Tdi_b3v08_scaf031400,A,0.0163849559693449,-0.07361504
1_Tdi_b3v08_scaf031401,A,-0.236904139606268,-0.3269041
1_Tdi_b3v08_scaf031402,A,-0.0592483120089912,-0.1492483
1_Tdi_b3v08_scaf031403,A,-0.161722657608936,-0.2517227
1_Tdi_b3v08_scaf031404,A,0.13217726378304,0.04217726
1_Tdi_b3v08_scaf031405,A,-0.107322304983267,-0.1973223
1_Tdi_b3v08_scaf031406,A,0.136104867806634,0.04610487
1_Tdi_b3v08_scaf031407,A,-0.0917837030478709,-0.1817837
1_Tdi_b3v08_scaf031408,A,-0.0251150284373851,-0.1151150
1_Tdi_b3v08_scaf031409,A,0.45730141785895,0.3673014
1_Tdi_b3v08_scaf031410,A,0.012110387363726,-0.07788961
1_Tdi_b3v08_scaf031411,A,0.372421030698478,0.2824210
1_Tdi_b3v08_scaf031412,A,0.022235484535444,-0.06776452
1_Tdi_b3v08_scaf031413,A,0.151305622076836,0.06130562
1_Tdi_b3v08_scaf031414,A,0.104050336084002,0.01405034
1_Tdi_b3v08_scaf031415,A,0.584910550930504,0.4949106
1_Tdi_b3v08_scaf031416,A,0.11381524220821,0.02381524
1_Tdi_b3v08_scaf031417,A,-0.159439630978428,-0.2494396
1_Tdi_b3v08_scaf031418,A,-0.0884040912148405,-0.1784041
1_Tdi_b3v08_scaf031419,A,-0.0884686528396495,-0.1784687
1_Tdi_b3v08_scaf031420,A,-0.0903220214493624,-0.1803220
1_Tdi_b3v08_scaf031421,A,0.0397852388892417,-0.05021476
1_Tdi_b3v08_scaf031422,A,0.0818250648451006,-0.008174935
1_Tdi_b3v08_scaf031423,A,0.214211634791383,0.1242116
1_Tdi_b3v08_scaf031424,A,-1.19559119354538,-1.285591
1_Tdi_b3v08_scaf031425,A,0.152497342171678,0.06249734
1_Tdi_b3v08_scaf031426,A,0.493896908183983,0.4038969
1_Tdi_b3v08_scaf031427,A,0.011577899366519,-0.07842210
1_Tdi_b3v08_scaf031428,A,0.211689608354868,0.1216896
1_Tdi_b3v08_scaf031429,A,0.0328917154648619,-0.05710828
1_Tdi_b3v08_scaf031430,A,-0.257089729055003,-0.3470897
1_Tdi_b3v08_scaf031431,A,0.431102842410679,0.3411028
1_Tdi_b3v08_scaf031432,A,1.19257528685458,1.102575
1_Tdi_b3v08_scaf031433,A,0.0276203177176636,-0.06237968
1_Tdi_b3v08_scaf031434,A,0.118090122582384,0.02809012
1_Tdi_b3v08_scaf031435,A,0.0972713901271818,0.007271390
1_Tdi_b3v08_scaf031436,A,0.0428064755459633,-0.04719352
1_Tdi_b3v08_scaf031437,A,0.145723150905253,0.05572315
1_Tdi_b3v08_scaf031438,A,-1.21690958268862,-1.306910
1_Tdi_b3v08_scaf031439,A,0.966299936039508,0.8762999
1_Tdi_b3v08_scaf031440,A,-0.486141355864597,-0.5761414
1_Tdi_b3v08_scaf031441,A,0.41263548660736,0.3226355
1_Tdi_b3v08_scaf031442,A,0.172921954589251,0.08292195
1_Tdi_b3v08_scaf031443,A,0.335754706065438,0.2457547
1_Tdi_b3v08_scaf031444,A,-0.0813919355292169,-0.1713919
1_Tdi_b3v08_scaf031445,A,-0.0795861264187816,-0.1695861
1_Tdi_b3v08_scaf031446,A,0.12694372288006,0.03694372
1_Tdi_b3v08_scaf031447,A,-0.106140700351149,-0.1961407
1_Tdi_b3v08_scaf031448,A,0.537595828349043,0.4475958
1_Tdi_b3v08_scaf031449,A,0.572833259682722,0.4828333
1_Tdi_b3v08_scaf031450,A,0.34344599632221,0.2534460
1_Tdi_b3v08_scaf031451,A,-0.123998761892107,-0.2139988
1_Tdi_b3v08_scaf031452,A,0.062690729153423,-0.02730927
1_Tdi_b3v08_scaf031453,A,-1.22828727066532,-1.318287
1_Tdi_b3v08_scaf031454,X,-0.9127010768771,-1.002701
1_Tdi_b3v08_scaf031455,A,0.120066966395401,0.03006697
1_Tdi_b3v08_scaf031456,A,0.0714780990241135,-0.01852190
1_Tdi_b3v08_scaf031457,A,0.000135679712052843,-0.08986432
1_Tdi_b3v08_scaf031458,A,0.0899093956124345,-0.00009060439
1_Tdi_b3v08_scaf031459,A,-0.130553649780715,-0.2205536
1_Tdi_b3v08_scaf031460,A,0.421294836139661,0.3312948
1_Tdi_b3v08_scaf031461,A,0.181423061012585,0.09142306
1_Tdi_b3v08_scaf031462,A,-6.65337637257759,-6.743376
1_Tdi_b3v08_scaf031463,A,0.188699873290544,0.09869987
1_Tdi_b3v08_scaf031464,A,-0.0196599850532451,-0.1096600
1_Tdi_b3v08_scaf031465,A,-0.265947145912676,-0.3559471
1_Tdi_b3v08_scaf031466,A,-0.643818609485145,-0.7338186
1_Tdi_b3v08_scaf031467,A,-0.363943061251791,-0.4539431
